psnr,ssim,niqe
30.9842014312744,0.929657220840454,2.69504022598267
29.4665355682373,0.931002855300903,2.1930615901947
30.2318363189697,0.935437381267548,2.44410490989685
25.7071189880371,0.908235728740692,2.97816467285156
32.8727836608887,0.940848886966705,3.0323314666748
29.9060649871826,0.930901348590851,3.22084617614746
28.3611679077148,0.902900040149689,2.92590880393982
34.6510620117188,0.960989892482758,3.65304350852966
28.1742668151855,0.881994664669037,4.15023326873779
29.5023803710938,0.915551364421844,3.3582706451416
32.2458190917969,0.953438282012939,3.22121787071228
30.808780670166,0.935754477977753,2.29263496398926
34.6154479980469,0.953331649303436,3.08563590049744
29.9845962524414,0.930300712585449,2.14747095108032
31.134635925293,0.951582252979279,2.97748708724976
37.2190475463867,0.956756412982941,3.63487482070923
29.9226760864258,0.957189381122589,2.34014582633972
30.8790187835693,0.941602051258087,2.87060475349426
31.113655090332,0.950316905975342,2.87554168701172
31.5571060180664,0.957205712795258,3.66350960731506
28.553596496582,0.953911960124969,2.14691805839539
29.7157459259033,0.91739946603775,3.3558886051178
31.070125579834,0.925655603408813,3.16618847846985
27.3024463653564,0.927048146724701,2.32956027984619
28.8621196746826,0.927076637744904,2.22464513778687
32.8011894226074,0.936028301715851,2.73375201225281
29.4170055389404,0.909768879413605,2.76460266113281
28.1176509857178,0.901871263980865,2.98926329612732
32.5782623291016,0.945351183414459,2.85846614837646
30.4105396270752,0.931348741054535,2.60876965522766
28.3613948822021,0.934058845043182,2.48891592025757
31.9714622497559,0.942226588726044,2.81745362281799
33.1238250732422,0.943144261837006,2.92254281044006
31.2205295562744,0.954168319702148,2.63965535163879
29.3010425567627,0.927713096141815,2.59295845031738
29.5203075408936,0.909516513347626,3.05237174034119
28.3694553375244,0.959542214870453,4.05296802520752
28.1785469055176,0.929741859436035,3.09741187095642
30.9810562133789,0.928724527359009,2.44848370552063
24.222620010376,0.785990715026855,3.18641114234924
31.9867267608643,0.923305988311768,3.18952178955078
27.4305992126465,0.906167030334473,2.47199892997742
28.8507347106934,0.937740504741669,2.37238192558289
33.5215835571289,0.955119431018829,3.18320894241333
35.3541030883789,0.951275646686554,3.28638625144958
32.5293502807617,0.941189110279083,2.76215577125549
34.9070510864258,0.947333157062531,3.2997784614563
34.5993614196777,0.944501578807831,3.24714183807373
30.1675395965576,0.951582670211792,2.34587335586548
29.8498687744141,0.951372087001801,2.7538595199585
26.939136505127,0.944093286991119,3.0423059463501
31.4197101593018,0.93593555688858,2.69912171363831
32.7015113830566,0.944413840770721,2.87351155281067
32.8438339233398,0.944370269775391,2.80627036094666
27.0257129669189,0.902346611022949,2.70814824104309
29.2518787384033,0.89384537935257,3.30383276939392
33.2621002197266,0.956920444965363,3.02582263946533
28.1788330078125,0.896461308002472,2.74858641624451
29.7630844116211,0.930732727050781,2.59843397140503
32.4790954589844,0.940555274486542,2.63291573524475
33.1277885437012,0.935602486133575,2.78692698478699
31.9379234313965,0.935008704662323,3.03181529045105
33.6001892089844,0.9549201130867,3.29368948936462
24.4740543365479,0.956492006778717,2.20131516456604
28.7615985870361,0.942115724086761,1.99856424331665
32.1776237487793,0.921325922012329,3.03108215332031
32.5527496337891,0.943508386611938,3.28288722038269
33.0845069885254,0.943655550479889,3.40996670722961
29.2650547027588,0.956868886947632,2.57540416717529
27.8965797424316,0.928561687469482,3.10920071601868
27.8261604309082,0.93272590637207,2.12920618057251
29.5751171112061,0.944174706935883,2.53613972663879
26.8599338531494,0.949895441532135,2.48221039772034
28.7143230438232,0.943560600280762,2.24205160140991
29.8765735626221,0.956781387329102,2.14527368545532
27.7301025390625,0.863597691059113,3.15998458862305
32.318603515625,0.94962477684021,2.79485607147217
27.2552127838135,0.907187759876251,2.72396945953369
33.142879486084,0.948811769485474,2.79828143119812
32.2729988098145,0.949289560317993,2.43249297142029
30.62819480896,0.942142486572266,2.17423629760742
29.9595623016357,0.932583630084991,2.45103073120117
33.178035736084,0.951158225536346,3.25239825248718
29.8551769256592,0.938896656036377,2.74413251876831
34.9170036315918,0.953274190425873,3.27477979660034
31.0048484802246,0.933860540390015,2.37823390960693
32.9626846313477,0.938733577728271,3.29007077217102
27.8942985534668,0.946578323841095,2.11755728721619
31.6673908233643,0.928402185440063,2.91989254951477
32.0006103515625,0.951699435710907,3.20221972465515
29.8820381164551,0.933517038822174,3.71573567390442
28.8173198699951,0.930959701538086,2.20782017707825
28.4150791168213,0.923495471477509,2.61873030662537
34.2136764526367,0.939289569854736,3.4346239566803
35.1068153381348,0.951926529407501,3.14693570137024
35.4546661376953,0.954209268093109,2.87768125534058
29.3488121032715,0.932311832904816,2.33339023590088
