psnr,ssim,niqe
29.2065925598145,0.85537976026535,4.16902256011963
26.1555576324463,0.869980990886688,4.10294485092163
28.1064224243164,0.870545446872711,3.87173366546631
25.6202945709229,0.892207860946655,3.30600738525391
29.9880123138428,0.852029323577881,4.18563747406006
28.8750915527344,0.876572847366333,3.82522678375244
27.2423782348633,0.875797688961029,4.07326745986938
30.0575332641602,0.86585932970047,3.40259957313538
25.4521255493164,0.844886302947998,3.86419582366943
28.6424446105957,0.873849928379059,3.91397023200989
27.9617519378662,0.831220328807831,4.02902126312256
28.6448230743408,0.870679438114166,3.82906627655029
31.0127410888672,0.855926036834717,3.76548647880554
28.5463943481445,0.887695074081421,3.84013891220093
27.4089546203613,0.862134754657745,3.80612063407898
31.4133987426758,0.829611599445343,4.22364807128906
26.5551242828369,0.903693377971649,3.23365306854248
27.112419128418,0.880377948284149,4.11537933349609
28.3417167663574,0.888480126857758,3.60858535766602
27.1858024597168,0.838522732257843,4.24929666519165
25.737434387207,0.927137792110443,3.68027997016907
27.8204174041748,0.840723514556885,4.41926956176758
28.9776554107666,0.844703912734985,4.21795463562012
25.4797763824463,0.873511016368866,3.87807154655457
27.2610397338867,0.889746367931366,3.78967881202698
29.8296508789062,0.842291831970215,4.06190872192383
29.4831790924072,0.894442975521088,3.45879650115967
27.1823997497559,0.869607388973236,4.01916885375977
29.4405384063721,0.864266455173492,3.96541261672974
27.5423336029053,0.87284392118454,3.8502311706543
26.0992469787598,0.891752302646637,3.96796083450317
28.8162841796875,0.835346400737762,4.20971298217773
29.7046871185303,0.833329617977142,4.15802574157715
25.7507247924805,0.889081656932831,3.62323641777039
27.1128559112549,0.88518089056015,3.55547571182251
29.3416996002197,0.855183303356171,4.22154664993286
27.9921798706055,0.843022286891937,4.41525602340698
25.1784782409668,0.870041072368622,3.64168787002563
29.0598335266113,0.874064922332764,4.01859426498413
24.0395984649658,0.79368132352829,4.0869345664978
31.2513790130615,0.872018337249756,3.99103116989136
25.4215526580811,0.879137992858887,3.59642052650452
26.5161056518555,0.892781436443329,3.44617128372192
30.4842357635498,0.874987423419952,3.61473894119263
31.2752017974854,0.857783854007721,3.96358966827393
30.762228012085,0.896339595317841,3.9556348323822
31.1718502044678,0.865328133106232,3.82986974716187
31.1655406951904,0.841632187366486,4.15850830078125
28.8579692840576,0.931196868419647,3.64601349830627
26.2656402587891,0.907007396221161,3.45974016189575
23.5299911499023,0.887022733688354,3.52590227127075
29.7778453826904,0.884828984737396,3.60456347465515
30.5367622375488,0.886353433132172,3.46695804595947
30.3424510955811,0.882868349552155,3.75938439369202
25.2668895721436,0.860130786895752,3.79753470420837
30.3599662780762,0.880640506744385,3.7451229095459
30.1541423797607,0.898536026477814,3.43172717094421
27.9722118377686,0.878280222415924,3.83695864677429
27.1098175048828,0.879886567592621,3.69155168533325
30.6009483337402,0.886105000972748,3.82988977432251
29.4106388092041,0.850343465805054,4.21661758422852
29.2555046081543,0.849716663360596,4.01888561248779
30.2035522460938,0.876546859741211,3.66415882110596
21.8879718780518,0.885657489299774,4.80777645111084
26.3118705749512,0.869255363941193,4.02278661727905
30.4612350463867,0.815750300884247,4.60756826400757
30.1206607818604,0.834085047245026,4.20509052276611
30.2598705291748,0.834240436553955,4.17304992675781
25.1328868865967,0.883983373641968,4.78703117370605
25.1859264373779,0.847335517406464,4.59665727615356
26.5984306335449,0.879211962223053,4.15862131118774
26.5370845794678,0.866552829742432,4.02908325195312
23.1891384124756,0.87644362449646,4.23927783966064
26.7013912200928,0.883932769298553,4.18621683120728
26.0609149932861,0.91061919927597,3.65583109855652
29.0340232849121,0.870581150054932,4.03998565673828
29.3460903167725,0.885391891002655,3.73417949676514
26.3938827514648,0.846251487731934,3.96125245094299
29.7277317047119,0.857985079288483,3.92932057380676
28.5965633392334,0.876774787902832,4.17678785324097
28.0652618408203,0.886797726154327,4.40322303771973
27.3403930664062,0.861264944076538,4.13251972198486
31.015905380249,0.900818347930908,3.31970000267029
27.2332553863525,0.905043363571167,3.70196747779846
30.4195995330811,0.837367296218872,3.95217514038086
29.4005661010742,0.880012989044189,3.68677020072937
29.7545871734619,0.849597752094269,4.19347476959229
25.9531211853027,0.892753124237061,4.73747825622559
30.2662372589111,0.888727188110352,3.4832239151001
30.6431903839111,0.915372669696808,3.43883848190308
29.4105052947998,0.852904319763184,3.85033822059631
26.7050647735596,0.894336879253387,4.15209674835205
28.7993354797363,0.916415154933929,3.16786122322083
31.1190795898438,0.843750059604645,4.04737854003906
30.4643592834473,0.841284513473511,3.95760560035706
30.5764427185059,0.829367578029633,4.55090618133545
26.6930446624756,0.894163846969604,4.3950343132019
